month_date,grade,flow_rate_30,flow_rate_90,flow_rate_120,flow_rate_60,flow_rate_150,flow_rate_180,flow_rate_gco,scenario
2016-09-01,B,0.00673555,1.1272806,1.15,1.15,1.04257965,1.15,1.15,mild
2016-09-01,C,0.01186685,1.15,1.15,1.15,1.12021385,1.15,1.15,mild
2016-09-01,D,0.0193039,1.15,1.15,1.14291715,1.1223747,1.15,1.15,mild
2016-09-01,E,0.027922,1.1320761,1.15,1.15,1.1373247,1.15,1.15,mild
2016-09-01,F,0.038634249999999995,1.15,1.15,1.1476597499999999,1.14633725,1.15,1.15,mild
2016-09-01,G,0.039247199999999996,1.1462993,1.15,1.15,1.1338402,1.15,1.15,mild
2016-10-01,A,0.0029968999999999994,0.9607272499999999,1.15,1.1394395499999999,0.9500632999999999,1.15,1.15,mild
2016-10-01,B,0.006798799999999999,1.0825018999999998,1.15,1.127184,1.02966285,1.15,1.15,mild
2016-10-01,C,0.012752349999999999,1.0869179,1.15,1.15,1.0928128,1.15,1.15,mild
2016-10-01,D,0.019643149999999998,1.1302453,1.15,1.15,1.0498442,1.15,1.15,mild
2016-10-01,E,0.02589685,1.1244861,1.15,1.14374515,1.0161147,1.15,1.15,mild
2016-10-01,F,0.0346955,1.13081915,1.1499114499999998,1.1493318499999998,0.9286249999999999,1.15,1.15,mild
2016-10-01,G,0.034328649999999995,1.15,1.0879942999999999,1.0944504,0.8857323,1.15,1.15,mild
2016-11-01,A,0.00329705,1.1427205,1.15,1.1051097499999998,0.9546011999999999,1.15,1.15,mild
2016-11-01,B,0.0075807999999999995,1.15,1.15,1.12080495,1.0314832999999999,1.15,1.15,mild
2016-11-01,C,0.01186915,1.1348498999999999,1.15,1.15,1.1076627499999998,1.15,1.15,mild
2016-11-01,D,0.018978449999999997,1.1373684,1.15,1.15,1.1307927,1.15,1.15,mild
2016-11-01,E,0.029581449999999995,1.15,1.15,1.15,1.14127495,1.15,1.15,mild
2016-11-01,F,0.03713349999999999,1.15,1.15,1.15,1.15,1.15,1.15,mild
2016-11-01,G,0.04262819999999999,1.15,1.1070958,1.15,1.15,1.15,1.15,mild
2016-12-01,A,0.00336375,1.15,1.15,1.15,0.9551060499999999,1.15,1.15,mild
2016-12-01,B,0.0069552,1.15,1.1227288999999998,1.10153555,1.08654185,1.15,1.15,mild
2016-12-01,C,0.01297085,1.1471502999999998,1.15,1.12177095,1.09030465,1.15,1.15,mild
2016-12-01,D,0.0206885,1.1102123,1.15,1.15,1.1286732499999999,1.15,1.15,mild
2016-12-01,E,0.0267904,1.1438567,1.14458925,1.14649825,1.1308318,1.15,1.15,mild
2016-12-01,F,0.0344839,1.1249173499999998,1.14465825,1.1099374499999999,1.14780925,1.1395154499999998,1.15,mild
2016-12-01,G,0.038600899999999994,1.14281365,1.0944504,1.1439302999999998,1.15,1.0836024499999999,1.15,mild
2017-01-01,A,0.0034442499999999994,1.1301165,1.15,1.13865525,1.03734715,1.15,1.15,mild
2017-01-01,B,0.00740945,1.14586345,1.14672365,1.1492133999999998,1.07280855,1.15,1.15,mild
2017-01-01,C,0.012871949999999998,1.15,1.15,1.13993635,1.10268785,1.15,1.15,mild
2017-01-01,D,0.0205988,1.15,1.14870395,1.15,1.137925,1.15,1.15,mild
2017-01-01,E,0.024095949999999998,1.14639015,1.1388956,1.14494345,1.15,1.15,1.15,mild
2017-01-01,F,0.033106199999999995,1.1473434999999998,1.1495687499999998,1.1431137999999998,1.15,1.15,1.15,mild
2017-01-01,G,0.031125899999999998,1.13821365,1.15,1.1381687999999999,1.15,1.14195115,1.15,mild
2017-02-01,A,0.0035120999999999998,0.9926777,1.15,1.09904925,0.8375564999999999,1.15,1.15,mild
2017-02-01,B,0.0073807,1.07530635,1.15,1.1327592,0.9634699999999999,1.15,1.15,mild
2017-02-01,C,0.013181299999999998,0.9834524,1.15,1.15,1.0369089999999999,1.15,1.15,mild
2017-02-01,D,0.02077705,1.0388099499999999,1.15,1.15,1.10888405,1.1269563,1.15,mild
2017-02-01,E,0.02458355,1.15,1.0404303,1.15,1.15,1.1373534499999998,1.15,mild
2017-02-01,F,0.032933699999999996,1.15,1.14593475,1.15,1.15,0.8984225499999999,1.15,mild
2017-02-01,G,0.0312915,1.15,0.9729023,1.15,1.15,1.10078345,1.15,mild
2017-03-01,A,0.0033856,1.15,1.15,0.9101237999999999,1.0008196999999999,1.15,1.15,mild
2017-03-01,B,0.00753595,1.15,1.15,1.0768117,1.05117935,1.15,1.15,mild
2017-03-01,C,0.013308949999999998,1.1482347499999999,1.15,1.09485865,0.9725296999999999,1.15,1.15,mild
2017-03-01,D,0.020043349999999998,1.15,1.15,1.0772303,0.9447318999999998,1.15,1.15,mild
2017-03-01,E,0.023776249999999995,1.06211125,1.07616655,1.0977566499999998,1.11496065,1.15,1.15,mild
2017-03-01,F,0.02873965,1.1102859,1.0850342,1.05925465,0.8554229,1.15,1.15,mild
2017-03-01,G,0.0279542,1.07690945,1.0108293,1.12626975,0.8142022999999999,1.15,1.15,mild
2017-04-01,A,0.00285315,1.1051258499999999,1.15,1.15,0.9916139499999999,1.15,1.15,mild
2017-04-01,B,0.007962599999999998,1.0931555,1.15,1.15,1.12032425,1.15,1.15,mild
2017-04-01,C,0.014369249999999998,1.1448410999999998,1.15,1.11630615,1.0780962499999998,1.15,1.15,mild
2017-04-01,D,0.021362399999999997,1.15,1.15,1.15,1.0892167499999998,1.15,1.15,mild
2017-04-01,E,0.025566799999999997,1.15,1.15,1.1430931,1.15,1.15,1.15,mild
2017-04-01,F,0.03589495,1.15,1.15,1.1024889,1.15,1.15,1.15,mild
2017-04-01,G,0.0347783,1.15,1.15,1.15,1.15,1.15,1.15,mild
2017-05-01,A,0.004402199999999999,0.9165729999999999,1.15,1.14912255,0.9457025,1.15,1.15,mild
2017-05-01,B,0.008183399999999999,1.05756185,1.15,1.15,1.0734882,1.1394292,1.15,mild
2017-05-01,C,0.015183449999999998,1.15,1.15,1.1222263499999998,1.0914270499999998,1.15,1.15,mild
2017-05-01,D,0.021107099999999997,1.1062321499999999,1.1398581499999998,1.1027235,1.0969182999999998,1.15,1.15,mild
2017-05-01,E,0.023916549999999998,1.1338494,1.11332305,1.1239525,1.0556620499999998,1.0758249999999998,1.15,mild
2017-05-01,F,0.02470085,1.15,1.0643479999999998,1.09322565,1.12110165,1.0749211,1.15,mild
2017-05-01,G,0.025903749999999996,1.04376415,1.13124695,1.1284420999999998,1.0794751,1.0422105,1.15,mild
2017-06-01,A,0.00437805,1.1151170499999998,1.15,1.06957475,0.94030785,1.15,1.15,mild
2017-06-01,B,0.0091034,1.1430447999999997,1.15,1.15,1.01715545,1.15,1.15,mild
2017-06-01,C,0.01630355,1.15,1.1330421,1.1487660499999999,1.1344243999999999,1.15,1.15,mild
2017-06-01,D,0.0226458,1.15,1.15,1.1312711,1.15,1.15,1.15,mild
2017-06-01,E,0.028125549999999996,1.15,1.15,1.15,1.15,1.15,1.15,mild
2017-06-01,F,0.04008785,1.15,1.1184267499999998,1.15,1.15,1.15,1.15,mild
2017-06-01,G,0.04757664999999999,1.15,1.15,1.15,1.15,1.15,1.15,mild
2017-07-01,A,0.0040595,0.8943526999999999,1.15,1.15,0.8688847999999999,1.15,1.15,mild
2017-07-01,B,0.008807849999999999,0.95278535,1.15,1.15,1.0606978999999999,1.15,1.15,mild
2017-07-01,C,0.01477405,1.06180305,1.15,1.0926908999999998,1.15,1.15,1.15,mild
2017-07-01,D,0.01986855,1.1325004499999998,1.12142825,1.1367612,1.1176389999999998,1.1303028,1.15,mild
2017-07-01,E,0.02618205,1.0925839499999999,1.14215815,1.15,1.14044695,1.1184601,1.15,mild
2017-07-01,F,0.033312049999999996,1.1168638999999998,1.0885474499999999,1.1189580499999998,1.15,1.0607369999999998,1.15,mild
2017-07-01,G,0.02914445,1.1102146,1.1424157499999998,1.1290642499999999,1.02521925,1.15,1.15,mild
2017-08-01,A,0.005054249999999999,1.10365615,1.15,0.91443975,1.0600815,1.15,1.15,mild
2017-08-01,B,0.009867,1.0812334499999998,1.15,1.1039793,1.05415785,1.15,1.15,mild
2017-08-01,C,0.0171511,1.115661,1.15,1.1142648999999998,1.1066496,1.15,1.15,mild
2017-08-01,D,0.021683249999999998,1.1063022999999998,1.1415958,1.1198493,1.02730075,1.15,1.15,mild
2017-08-01,E,0.02666735,1.0887049999999998,1.15,1.15,0.90848735,1.15,1.15,mild
2017-08-01,F,0.033390249999999996,1.1118464499999998,1.15,1.12993825,0.6664203999999999,1.15,1.15,mild
2017-08-01,G,0.029147899999999997,1.0829273999999998,1.15,1.08135305,0.5470009499999999,1.15,1.15,mild
2017-09-01,A,0.0061570999999999996,1.15,1.15,1.07560075,0.9585042999999999,1.15,1.15,mild
2017-09-01,B,0.01093535,1.15,1.15,1.1331835499999998,1.0399726,1.15,1.15,mild
2017-09-01,C,0.0170361,1.1427596,1.15,1.15,1.14581285,1.15,1.15,mild
2017-09-01,D,0.023801549999999998,1.15,1.15,1.15,1.14209605,1.15,1.15,mild
2017-09-01,E,0.026556949999999996,1.10413455,1.15,1.15,1.1174711,1.15,1.15,mild
2017-09-01,F,0.029580299999999997,1.15,1.15,1.15,1.1138624,1.15,1.15,mild
2017-09-01,G,0.03405495,1.15,1.15,1.15,1.0066030499999998,1.15,1.15,mild
2017-10-01,A,0.005094499999999999,0.94815315,1.15,1.1116210499999999,0.9723238499999999,1.15,1.15,mild
2017-10-01,B,0.010838749999999998,1.02033865,1.15,1.15,1.08271235,1.15,1.15,mild
2017-10-01,C,0.01757545,1.0709697,1.15,1.13349175,1.1126893999999998,1.15,1.15,mild
2017-10-01,D,0.0236808,1.0947608999999998,1.15,1.15,1.0880265,1.14714455,1.15,mild
2017-10-01,E,0.02549665,1.08535275,1.15,1.11378535,1.0966699,1.15,1.15,mild
2017-10-01,F,0.022944799999999998,1.1193985,1.13239235,1.05238225,1.1252726999999998,1.15,1.15,mild
2017-10-01,G,0.053106999999999994,1.1076731,1.0778121999999999,1.1050223499999998,1.0981326999999999,1.15,1.15,mild
2017-11-01,A,0.004965699999999999,1.1442362,1.15,1.15,0.8990251499999999,1.15,1.15,mild
2017-11-01,B,0.01093075,1.1433944,1.15,1.15,1.03815675,1.15,1.15,mild
2017-11-01,C,0.0180734,1.15,1.15,1.15,1.0958028,1.15,1.15,mild
2017-11-01,D,0.023678499999999998,1.1227185499999999,1.15,1.15,1.14234215,1.15,1.15,mild
2017-11-01,E,0.024894049999999997,1.15,1.15,1.15,1.10653,1.15,1.15,mild
2017-11-01,F,0.02080695,1.15,1.15,1.15,1.15,1.15,1.15,mild
2017-11-01,G,0.036262949999999995,1.15,1.15,1.15,1.15,1.15,1.15,mild
2017-12-01,A,0.00562465,1.1455000499999999,1.15,1.15,0.9210177499999999,1.15,1.15,mild
2017-12-01,B,0.01093535,1.1265595499999999,1.15,1.1366335499999998,1.0227513499999998,1.15,1.15,mild
2017-12-01,C,0.0191153,1.1381435,1.1420948999999998,1.12702185,1.08030425,1.15,1.15,mild
2017-12-01,D,0.02362905,1.10394365,1.15,1.1401766999999998,1.1084804,1.15,1.15,mild
2017-12-01,E,0.02293675,1.1173204499999998,1.1376903999999999,1.0627517999999998,1.10513965,1.15,1.15,mild
2017-12-01,F,0.02151075,1.07871265,1.1078628499999998,1.15,1.0921067,1.1441913499999998,1.15,mild
2017-12-01,G,0.07398065,1.12702185,1.10071445,1.15,1.1202402999999999,1.0605622,1.15,mild
2018-01-01,A,0.005551049999999999,1.14728945,1.15,1.1334641499999998,0.9260743,1.15,1.15,mild
2018-01-01,B,0.0130479,1.1471985999999998,1.15,1.1268804,1.06803835,1.15,1.15,mild
2018-01-01,C,0.01900145,1.15,1.15,1.1148099999999999,1.10495565,1.15,1.15,mild
2018-01-01,D,0.0250309,1.1404664999999998,1.1412082499999998,1.1432011999999998,1.0722852999999999,1.15,1.15,mild
2018-01-01,E,0.02280105,1.07252565,1.15,1.14279985,1.0720587499999998,1.15,1.15,mild
2018-01-01,F,0.016842899999999997,1.0881691,1.08866475,1.15,1.0840566999999999,1.1200378999999998,1.15,mild
2018-01-01,G,0.048424199999999994,1.13091805,1.15,1.1468053,1.08377725,1.14836355,1.15,mild
2018-02-01,A,0.0058097999999999995,0.78475655,1.15,1.15,0.9325741,1.15,1.15,mild
2018-02-01,B,0.01378045,1.07123075,1.15,0.9791767,1.0318513,1.15,1.15,mild
2018-02-01,C,0.02029635,1.0744116499999998,1.15,1.15,1.0404855,1.15,1.15,mild
2018-02-01,D,0.026146399999999997,1.1153482,1.15,1.13409665,1.111958,1.1497585,1.15,mild
2018-02-01,E,0.023055199999999998,1.0846604499999999,1.15,1.15,1.11024795,1.15,1.15,mild
2018-02-01,F,0.017009649999999998,1.05281235,1.15,1.15,1.15,1.15,1.15,mild
2018-02-01,G,0.05044819999999999,0.5632699999999999,1.15,1.15,0.6847065499999999,0.97321395,1.15,mild
2018-03-01,A,0.0064055,1.0672437,1.15,0.88624405,0.9184957999999999,1.15,1.15,mild
2018-03-01,B,0.01132865,1.15,1.15,0.9873578,0.9794297,1.15,1.15,mild
2018-03-01,C,0.020360749999999997,1.15,1.15,1.1241824999999999,0.96957995,1.15,1.15,mild
2018-03-01,D,0.0255346,1.1312619,1.15,1.0770451499999998,0.9362575499999999,1.15,1.15,mild
2018-03-01,E,0.0171833,1.0782607,1.1132897,1.0383166,0.9132011999999999,1.15,1.15,mild
2018-03-01,F,0.018091799999999998,0.9913989,1.03120385,1.15,0.7373052499999999,1.15,1.15,mild
2018-03-01,G,0.02297355,1.10361015,1.05611745,1.1077122,0.32099374999999997,1.15,1.15,mild
2018-04-01,A,0.0057592,1.15,1.15,1.09471605,0.89199635,1.15,1.15,mild
2018-04-01,B,0.01284665,1.15,1.15,1.15,1.0520637,1.15,1.15,mild
2018-04-01,C,0.0228413,1.10076275,1.15,1.15,1.09270125,1.15,1.15,mild
2018-04-01,D,0.026060149999999997,1.15,1.15,1.13980525,1.0910418,1.15,1.15,mild
2018-04-01,E,0.015032799999999999,1.15,1.15,1.14728945,1.15,1.15,1.15,mild
2018-04-01,F,0.010665099999999999,1.11732275,1.15,1.15,1.15,1.15,1.15,mild
2018-04-01,G,0.014667099999999999,1.15,1.15,1.08760675,1.15,1.15,1.15,mild
2018-05-01,A,0.008315649999999999,0.9618887499999998,1.15,1.0757479499999998,0.9348200499999999,1.15,1.15,mild
2018-05-01,B,0.0141059,0.9745513999999998,1.15,1.15,1.0796291999999998,1.15,1.15,mild
2018-05-01,C,0.0235589,1.0359211499999998,1.15,1.15,1.0944227999999998,1.15,1.15,mild
2018-05-01,D,0.023677349999999996,1.12431015,1.1391026,1.0935511,1.1044013499999998,1.15,1.15,mild
2018-05-01,E,0.01442445,1.1294368499999998,1.0696483499999998,1.1251220499999999,1.0591131999999999,1.1053868999999998,1.15,mild
2018-05-01,F,0.011131999999999998,1.1024831499999999,1.15,1.15,0.98768325,1.00686755,1.15,mild
2018-05-01,G,0.0071553,1.15,1.0994207,1.0719656,1.10736145,1.0621422999999999,1.15,mild
2018-06-01,A,0.0080132,1.15,1.15,1.13904855,0.9051143999999999,1.15,1.15,mild
2018-06-01,B,0.016669249999999997,1.1084136999999998,1.15,1.15,1.0476396499999998,1.15,1.15,mild
2018-06-01,C,0.026749,1.13067195,1.15,1.15,1.0437791,1.15,1.15,mild
2018-06-01,D,0.029532,1.15,1.15,1.15,1.15,1.15,1.15,mild
2018-06-01,E,0.018470149999999998,1.15,1.15,1.15,1.15,1.15,1.15,mild
2018-06-01,F,0.013013399999999998,1.0832401999999999,1.15,1.15,1.08657635,1.15,1.15,mild
2018-06-01,G,0.0096071,1.15,1.09418245,1.15,1.15,1.15,1.15,mild
2018-07-01,A,0.008185699999999999,0.7967475999999999,1.15,1.14935485,0.9962380999999999,1.15,1.15,mild
2018-07-01,B,0.018106749999999998,0.9002062,1.15,1.15,0.9682678,1.15,1.15,mild
2018-07-01,C,0.023943,1.0456973,1.15,1.0970471,1.0308047999999999,1.15,1.15,mild
2018-07-01,D,0.02202365,1.0576895,1.13788935,1.12759915,1.1068416499999998,1.1328052,1.15,mild
2018-07-01,E,0.0120267,1.0874952,1.1381917999999998,1.1287756,1.12830295,1.0623814999999999,1.15,mild
2018-07-01,F,0.00626865,1.0942675499999999,1.15,1.0939443999999998,1.09512315,1.15,1.15,mild
2018-07-01,G,0.0050979499999999995,0.9520182999999999,1.0719656,1.15,1.15,1.08881425,1.15,mild
2018-08-01,A,0.0099498,1.1191041,1.15,0.83540025,0.9916703,1.15,1.15,mild
2018-08-01,B,0.0190463,1.14288035,1.15,1.0138422999999999,1.00066445,1.15,1.15,mild
2018-08-01,C,0.0197386,1.09882155,1.15,0.9866839,0.976143,1.15,1.15,mild
2018-08-01,D,0.02048495,1.0436618,1.1176412999999998,1.09616045,0.9022807999999999,1.15,1.15,mild
2018-08-01,E,0.007458899999999999,1.15,0.96811485,1.0725291,0.8047067499999999,1.15,1.15,mild
2018-08-01,F,0.00373635,1.12955645,1.0282035,1.0615362499999998,0.5510064,1.15,1.15,mild
2018-08-01,G,0.00448845,0.9113761499999999,1.15,1.15,0.54939525,1.15,1.15,mild
2018-09-01,A,0.01358035,1.15,1.15,1.09416865,0.94320815,1.15,1.15,mild
2018-09-01,B,0.0231426,1.14111165,1.15,1.15,0.9633020999999999,1.15,1.15,mild
2018-09-01,C,0.020846049999999998,1.15,1.15,1.15,1.0727084999999998,1.15,1.15,mild
2018-09-01,D,0.018671399999999998,1.1393210999999999,1.15,1.15,1.15,1.15,1.15,mild
2018-09-01,E,0.00526355,1.15,1.15,1.15,1.15,1.15,1.15,mild
2018-09-01,F,0.004628749999999999,1.15,1.15,1.1390083,1.15,1.15,1.15,mild
2018-09-01,G,0.0030808499999999996,1.0567166,1.15,1.1055939,1.0255918499999999,1.15,1.15,mild
2018-10-01,A,0.009770399999999999,0.9041288499999999,1.15,1.14968375,0.9627696499999999,1.15,1.15,mild
2018-10-01,B,0.015875749999999998,1.0183042999999998,1.15,1.07844585,1.0139147499999999,1.15,1.15,mild
2018-10-01,C,0.012453349999999998,1.0329725499999998,1.12509445,1.0880219,1.0235068999999999,1.15,1.15,mild
2018-10-01,D,0.008643399999999999,1.0605277,1.15,1.0451705999999998,1.0065064499999998,1.1337021999999999,1.15,mild
2018-10-01,E,0.0030946499999999996,0.9218584,1.1273611,1.15,1.1287871,0.9773723499999999,1.15,mild
2018-10-01,F,0.0035017499999999997,1.0979556,1.07337205,1.14555525,1.1383171499999998,1.07516375,1.15,mild
2018-10-01,G,0.0040112,1.15,1.15,0.8316477999999999,0.88826575,1.15,1.15,mild
2018-11-01,A,0.01173345,1.15,1.15,0.90758345,0.9525116499999999,1.15,1.15,mild
2018-11-01,B,0.014716549999999998,1.15,1.15,1.05974225,1.0387880999999999,1.15,1.15,mild
2018-11-01,C,0.008789449999999999,1.15,1.15,1.1488684,1.15,1.15,1.15,mild
2018-11-01,D,0.005340599999999999,1.15,1.15,1.15,1.1171721,1.15,1.15,mild
2018-11-01,E,0.0025415,1.1276808,1.15,1.15,1.15,1.15,1.15,mild
2018-11-01,F,0.00289455,1.15,1.15,1.14528155,1.15,1.15,1.15,mild
2018-11-01,G,0.0031141999999999997,1.15,1.1055939,1.15,1.0567166,1.15,1.15,mild
2018-12-01,A,0.007696949999999999,1.15,1.1298842,0.98755905,0.9421628,1.15,1.15,mild
2018-12-01,B,0.007723399999999999,1.15,1.1031513,0.9675317999999999,1.0074598,1.15,1.15,mild
2018-12-01,C,0.004457399999999999,1.1302050499999998,1.10213355,0.8716769999999999,1.0509872999999998,1.1288250499999999,1.15,mild
2018-12-01,D,0.00207,1.11466855,1.0457249,0.8496579499999999,1.0616017999999998,1.15,1.15,mild
2018-12-01,E,0.0015087999999999998,1.0614293,1.15,1.15,0.9361575,1.12241035,1.15,mild
2018-12-01,F,0.0017330499999999999,1.15,1.14555525,0.9919301999999999,1.0979556,1.07337205,1.15,mild
2018-12-01,G,0.0011465499999999999,1.15,0.8316477999999999,1.15,1.15,1.15,1.15,mild
2019-01-01,A,0.004658649999999999,1.0990538499999998,1.13047415,1.15,0.93756855,1.15,1.15,mild
2019-01-01,B,0.00494385,1.0352507,1.1475712,1.0494635499999998,0.9511339499999999,1.15,1.15,mild
2019-01-01,C,0.0016433499999999998,1.05738245,1.0323113,0.9310503499999999,1.0422449999999999,1.15,1.15,mild
2019-01-01,D,0.00098095,1.03082205,1.0292339,1.1069278999999999,1.0097022999999998,1.15,1.15,mild
2019-01-01,E,0.00057615,1.0848731999999999,1.15,1.15,1.0573939499999998,1.12543715,1.15,mild
2019-01-01,F,0.0009188499999999999,1.15,1.04329495,0.8611533499999999,1.15,1.15,1.15,mild
2019-01-01,G,0.00168015,1.15,1.15,1.15,1.15,1.05953295,1.15,mild
2019-02-01,A,0.00515315,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-02-01,B,0.00509105,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-02-01,C,0.0016985499999999998,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-02-01,D,0.0010511,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-02-01,E,0.0006094999999999999,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-02-01,F,0.0009637,1.15,1.15,1.15,1.15,0.8417286999999999,1.15,mild
2019-02-01,G,0.0017525999999999998,1.15,1.15,0.8216818999999999,0.7906456999999999,1.15,1.15,mild
2019-03-01,A,0.0029727499999999997,1.1074661,1.1027097,1.08063315,1.057172,1.15,1.15,mild
2019-03-01,B,0.0024357,1.1049188499999998,1.15,1.1073188999999999,0.94594745,1.15,1.15,mild
2019-03-01,C,0.0008981499999999999,1.12558205,1.1155011499999998,1.0713998,0.8744657499999999,1.15,1.15,mild
2019-03-01,D,0.00046229999999999996,1.11544365,1.1167098,1.0908463,0.5133048,1.15,1.15,mild
2019-03-01,E,0.00023919999999999996,1.0798327499999998,1.15,1.15,0.1373008,1.15,1.15,mild
2019-03-01,F,0.0007245,1.15,1.15,1.15,0.14499315,1.15,1.15,mild
2019-03-01,G,0.0008832,1.15,1.15,1.15,0.10464769999999998,1.15,1.15,mild
2019-04-01,A,0.00144555,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-04-01,B,0.0010660499999999998,1.15,1.15,1.15,1.14728715,1.15,1.15,mild
2019-04-01,C,0.0005865,1.15,1.15,1.1076960999999999,1.15,1.15,1.15,mild
2019-04-01,D,0.00040364999999999997,1.15,1.15,0.90753975,1.15,1.15,1.15,mild
2019-04-01,E,0.00022769999999999998,1.1174262499999998,1.15,1.15,1.1174182,1.15,1.15,mild
2019-04-01,F,0.000184,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-04-01,G,0.0009774999999999999,1.15,1.15,0.0,1.15,1.15,1.15,mild
2019-05-01,A,0.00085905,1.0106395499999998,0.97812445,1.15,1.12668145,1.1062724,1.15,mild
2019-05-01,B,0.0006531999999999999,1.0736975,1.0766139,1.15,1.08068145,1.1256062,1.15,mild
2019-05-01,C,0.00021735,1.15,1.0824053,1.15,1.1247390999999998,1.086612,1.15,mild
2019-05-01,D,0.00043584999999999994,1.15,1.0663076,1.15,1.0745852999999999,1.1290562,1.15,mild
2019-05-01,E,0.0005082999999999999,0.8305553,1.15,1.15,1.1221447,1.15,1.15,mild
2019-05-01,F,0.00027715,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-05-01,G,0.0,,1.0221234499999998,0.5060333499999999,1.15,1.15,1.15,mild
2019-06-01,A,0.00039674999999999997,1.0613971,1.15,1.15,1.15,1.15,1.15,mild
2019-06-01,B,0.00043009999999999994,1.0598859999999999,1.15,1.15,1.15,1.15,1.15,mild
2019-06-01,C,0.0002806,1.1363667499999999,1.0770555,1.15,1.15,1.15,1.15,mild
2019-06-01,D,0.00018974999999999998,0.96886695,0.90753975,1.15,1.15,1.15,1.15,mild
2019-06-01,E,0.0001702,1.15,1.15,1.00053335,1.1367451,1.15,1.15,mild
2019-06-01,F,0.0,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-06-01,G,0.0,1.15,0.0,,1.15,0.9951306499999999,1.15,mild
2019-07-01,A,0.00028175,1.0871226,1.15,1.15,0.9674570499999999,0.9329501499999999,1.15,mild
2019-07-01,B,0.0002668,0.8964767499999999,1.15,1.1466040499999999,1.0667974999999998,1.0998899,1.15,mild
2019-07-01,C,0.00033925,0.8193657999999999,1.1316034499999998,1.15,1.15,1.0824800499999998,1.15,mild
2019-07-01,D,0.00020584999999999996,0.8026896499999999,1.15,1.15,1.15,1.02029955,1.15,mild
2019-07-01,E,0.0003473,1.0958971,1.15,0.6740885999999999,0.8305553,1.15,1.15,mild
2019-07-01,F,0.0,1.15,0.0,,0.8874952499999998,1.15,1.15,mild
2019-07-01,G,0.0007589999999999999,0.0,0.5060333499999999,,,0.49115004999999995,1.15,mild
2019-08-01,A,0.00018745,1.15,0.9302511,1.15,1.0841003999999999,1.02656935,1.15,mild
2019-08-01,B,0.00014375,0.991116,1.1380871499999998,1.1186578999999999,0.9342784,1.1464016499999998,1.15,mild
2019-08-01,C,0.00025529999999999997,1.15,1.15,1.1395235,1.01831465,1.15,1.15,mild
2019-08-01,D,0.0002691,1.15,0.5747768999999999,0.72860435,1.15,1.0658510499999998,1.15,mild
2019-08-01,E,0.00036569999999999994,1.15,0.9885584,0.49493699999999996,0.5159497999999999,1.15,1.15,mild
2019-08-01,F,0.0002438,,1.15,,,0.8068503499999999,1.15,mild
2019-08-01,G,0.0,,,1.15,1.00459745,1.15,1.15,mild
2019-09-01,A,0.00015869999999999998,1.15,1.15,0.7829786499999999,1.15,1.15,1.15,mild
2019-09-01,B,0.00025644999999999997,1.15,1.15,1.15,1.15,1.15,1.15,mild
2019-09-01,C,0.00022999999999999998,1.1225564,1.15,0.9986841499999999,1.0061787,1.15,1.15,mild
2019-09-01,D,0.00031164999999999996,1.15,0.85808745,1.15,1.15,0.9321405499999998,1.15,mild
2019-09-01,E,0.00069345,1.15,0.8153327499999999,0.2948715,1.15,1.15,1.15,mild
2019-09-01,F,0.00026105,,,0.0,1.15,,1.15,mild
2019-09-01,G,0.0,1.15,,,,1.15,1.15,mild
2019-10-01,A,0.0001035,1.15,1.15,0.67348025,1.1092486,0.8154374,1.15,mild
2019-10-01,B,0.0001288,0.9619772999999999,1.0527606,1.15,1.05217985,1.1095522,1.15,mild
2019-10-01,C,0.00028404999999999994,1.15,0.8616788999999999,1.0686788999999999,1.15,1.15,1.15,mild
2019-10-01,D,0.00030244999999999995,1.1228082499999998,0.7432266,1.15,1.15,0.5900097999999999,1.15,mild
2019-10-01,E,0.00034499999999999993,1.15,0.7240745,1.0091066,1.15,0.9885584,1.15,mild
2019-10-01,F,0.00031854999999999996,,,0.0,,1.15,,mild
2019-10-01,G,0.0,,0.0,,,,1.15,mild
2019-11-01,A,0.00026795,1.15,0.7829786499999999,0.0,1.15,1.15,1.15,mild
2019-11-01,B,0.00030934999999999996,0.89965995,1.15,1.15,1.15,1.15,1.15,mild
2019-11-01,C,0.0001035,1.13328015,1.0793853999999998,1.0841923999999998,1.15,1.0384453999999999,1.15,mild
2019-11-01,D,0.0007382999999999999,0.8596779,1.15,1.0069825499999998,1.15,0.85808745,1.15,mild
2019-11-01,E,0.0004956499999999999,1.15,0.5307687,1.15,1.15,0.8153327499999999,1.15,mild
2019-11-01,F,0.0011396499999999999,,0.0,1.15,,,1.15,mild
2019-11-01,G,0.0,,,,,0.0,,mild
2019-12-01,A,0.00010694999999999998,,0.67348025,0.5268035,1.15,1.15,1.15,mild
2019-12-01,B,0.00015754999999999998,1.1097902499999999,1.15,1.15,0.9619772999999999,0.9643600999999999,1.15,mild
